SWISSPROT,Count,Proportion(%)
O43462,213,0.0025
P55073,213,0.0025
Q8WXB1,213,0.0025
P28325,213,0.0025
P07738,213,0.0025
O00148,213,0.0025
P17676,213,0.0025
P05455,213,0.0025
Q9NV31,213,0.0025
P46777,213,0.0025
B6A8C7,213,0.0025
P31785,213,0.0025
I3L3R5,213,0.0025
Q9HA47,213,0.0025
Q8N999,213,0.0025
Q99719,213,0.0025
Q8N699,213,0.0025
Q9NZH6,213,0.0025
Q99816,213,0.0025
Q9UMS0,213,0.0025
Q9UKC9,213,0.0025
Q9NWC5,213,0.0025
P28074,213,0.0025
Q9Y3Q3,213,0.0025
Q9UDY4,213,0.0025
Q5SZQ8,213,0.0025
Q96EQ8,212,0.0025
Q9NTK1,212,0.0025
P26717,212,0.0025
Q9P0J0,212,0.0025
Q86VN1,212,0.0025
Q9Y385,212,0.0025
Q93098,212,0.0025
Q9NPC2,212,0.0025
P25490,212,0.0025
A6NNE9,212,0.0025
Q5T700,212,0.0025
Q6NZ67,212,0.0025
Q9UHD4,212,0.0025
P0CJ79,212,0.0025
O94905,212,0.0025
Q6P2C8,212,0.0025
A6NJJ6,212,0.0025
P36383,212,0.0025
Q9NZN8,212,0.0025
Q6P6C2,212,0.0025
P17483,212,0.0025
Q8TCT1,212,0.0025
Q96AZ6,212,0.0025
Q9UMX6,212,0.0025
A6NGB7,212,0.0025
O14626,212,0.0025
Q14761,212,0.0025
Q9NRV9,212,0.0025
Q8N4G2,212,0.0025
P30939,212,0.0025
Q86UD3,212,0.0025
Q9P127,212,0.0025
P20774,212,0.0025
Q9NY72,212,0.0025
A6NHS7,211,0.0025
Q13449,211,0.0025
Q86WN2,211,0.0025
P13631,211,0.0025
Q6UWM5,211,0.0025
O15085,211,0.0025
P55081,211,0.0025
P50616,211,0.0025
Q6ZV70,211,0.0025
Q9NR77,211,0.0025
Q9NTW7,211,0.0025
Q16540,211,0.0025
Q15904,211,0.0025
Q9H0Z9,211,0.0025
Q14197,211,0.0025
Q96J01,211,0.0025
Q17R31,211,0.0025
A0A075B6K0,211,0.0025
Q14994,211,0.0025
Q6NT76,211,0.0025
Q9NY35,211,0.0025
P58417,211,0.0025
Q9HBH0,211,0.0025
O95918,211,0.0025
P51684,211,0.0025
P42857,211,0.0025
Q9UHQ4,211,0.0025
P51665,211,0.0025
P22692,211,0.0025
P49895,211,0.0025
Q969Q4,211,0.0025
P55212,211,0.0025
Q6IEG0,211,0.0025
P78382,211,0.0025
Q96FV3,211,0.0025
Q8WY07,211,0.0025
Q02878,211,0.0025
P48047,211,0.0025
Q9BSD3,211,0.0025
Q9GZX7,211,0.0025
Q9ULI2,211,0.0025
P04632,211,0.0025
Q5JW98,210,0.0025
O75477,210,0.0025
A6NGC4,210,0.0025
P62424,210,0.0025
P31431,210,0.0025
P08833,210,0.0025
P10768,210,0.0025
P45984,210,0.0025
Q99680,210,0.0025
Q9Y639,210,0.0025
Q15012,210,0.0025
P40925,210,0.0025
O00764,210,0.0025
Q8IUH2,210,0.0025
Q14469,210,0.0025
A2RUT3,210,0.0025
Q8N2A8,210,0.0025
Q99747,210,0.0025
Q8N0U2,210,0.0025
A0A0A0MRZ8,210,0.0025
Q53RE8,210,0.0025
Q3LI81,210,0.0025
P61371,210,0.0025
Q92541,210,0.0025
Q96Q77,210,0.0025
A6NNB3,210,0.0025
P05388,210,0.0025
P11226,210,0.0025
P49795,209,0.0024
Q9Y235,209,0.0024
Q96GM5,209,0.0024
Q13153,209,0.0024
P00441,209,0.0024
Q9NUM4,209,0.0024
Q9NYP7,209,0.0024
O43711,209,0.0024
Q8N9W6,209,0.0024
Q92633,209,0.0024
A6NFT4,209,0.0024
Q969P5,209,0.0024
Q15738,209,0.0024
O43765,209,0.0024
O95926,209,0.0024
Q7Z7D3,209,0.0024
Q5T230,209,0.0024
P40429,209,0.0024
P09131,209,0.0024
Q15800,209,0.0024
Q8IW41,209,0.0024
P36639,209,0.0024
Q9HCE7,209,0.0024
P78380,209,0.0024
O75752,209,0.0024
Q52MB2,209,0.0024
Q8N6M0,209,0.0024
Q9BPU9,209,0.0024
Q86XK3,209,0.0024
Q9BWG6,209,0.0024
Q8TDR4,209,0.0024
O75530,209,0.0024
O14494,209,0.0024
Q9UN86,209,0.0024
Q8TBJ4,209,0.0024
Q96D21,209,0.0024
Q8ND76,209,0.0024
Q6ZUJ4,209,0.0024
Q9P0W2,209,0.0024
Q53HL2,208,0.0024
P01229,208,0.0024
Q8IVV8,208,0.0024
P62955,208,0.0024
P49771,208,0.0024
O14669,208,0.0024
Q8NEV9,208,0.0024
O43692,208,0.0024
Q86T29,208,0.0024
Q01453,208,0.0024
P53365,208,0.0024
P20036,208,0.0024
Q96H79,208,0.0024
Q6PEY0,208,0.0024
Q14249,208,0.0024
Q9HCQ7,208,0.0024
Q9UKA9,208,0.0024
P13747,208,0.0024
Q9NY56,208,0.0024
P17535,208,0.0024
Q9Y6N1,208,0.0024
O43374,208,0.0024
Q86XT2,208,0.0024
A5D8T8,208,0.0024
Q8NCF0,208,0.0024
Q9H765,208,0.0024
Q9GZM8,208,0.0024
Q9BWQ8,208,0.0024
O75319,208,0.0024
Q8TCA0,208,0.0024
Q6UWV7,208,0.0024
P78560,208,0.0024
Q6PJE2,208,0.0024
O95150,208,0.0024
Q5BJD5,208,0.0024
Q99614,208,0.0024
P78417,207,0.0024
Q96AB3,207,0.0024
Q9BRP0,207,0.0024
P18509,207,0.0024
Q6UWN5,207,0.0024
Q5TC12,207,0.0024
Q9P0M6,207,0.0024
Q9HBL7,207,0.0024
Q8N5M9,207,0.0024
P04921,207,0.0024
Q9NPB1,207,0.0024
Q9BYQ4,207,0.0024
Q15493,207,0.0024
P17509,207,0.0024
Q9UBH0,207,0.0024
Q9BWU1,207,0.0024
O43761,207,0.0024
Q5JTD7,207,0.0024
Q9H9E1,207,0.0024
P17931,207,0.0024
Q13637,207,0.0024
O95716,207,0.0024
P09326,207,0.0024
Q8NC51,207,0.0024
Q9H9S3,207,0.0024
Q9UNF1,207,0.0024
P30542,207,0.0024
Q9UEU0,207,0.0024
Q4G0F5,207,0.0024
O43286,206,0.0024
Q9BU61,206,0.0024
Q9Y278,206,0.0024
A6NNM3,206,0.0024
A0A0B4J1Z2,206,0.0024
P09471,206,0.0024
Q99442,206,0.0024
A8MYV0,206,0.0024
Q96MF6,206,0.0024
Q8N5Z5,206,0.0024
O95169,206,0.0024
A0A0J9YX57,206,0.0024
Q8N6F1,206,0.0024
Q9H2P9,206,0.0024
Q5T1C6,206,0.0024
P07741,206,0.0024
Q02045,206,0.0024
O95198,206,0.0024
Q14CW9,206,0.0024
Q03013,206,0.0024
Q8NEB5,206,0.0024
A8MVS5,206,0.0024
A6NI61,206,0.0024
Q01851,206,0.0024
P17677,206,0.0024
P02743,206,0.0024
Q08708,206,0.0024
Q15438,206,0.0024
Q86VZ5,206,0.0024
Q9Y680,206,0.0024
P68871,206,0.0024
P30281,206,0.0024
Q99717,206,0.0024
Q9BZI7,206,0.0024
P52198,206,0.0024
Q71RH2,206,0.0024
O75352,205,0.0024
Q9Y535,205,0.0024
Q8N8Q1,205,0.0024
Q9NYK6,205,0.0024
Q0GE19,205,0.0024
P36542,205,0.0024
P49642,205,0.0024
Q6ZUS5,205,0.0024
Q14129,205,0.0024
Q9Y508,205,0.0024
Q5SGD2,205,0.0024
Q6ZT52,205,0.0024
Q96DX8,205,0.0024
Q96IK0,205,0.0024
P25929,205,0.0024
O95232,205,0.0024
P47775,205,0.0024
Q7L8W6,205,0.0024
P07451,205,0.0024
Q6UX52,205,0.0024
Q13371,205,0.0024
P56880,205,0.0024
P82664,205,0.0024
Q9Y371,205,0.0024
P07320,205,0.0024
Q9BVX2,205,0.0024
Q9Y2D2,205,0.0024
Q9Y383,204,0.0024
Q6IMI6,204,0.0024
A0A0B4J1Y8,204,0.0024
Q86WU2,204,0.0024
Q9HB03,204,0.0024
Q96DE0,204,0.0024
Q6NTF7,204,0.0024
Q8N6M3,204,0.0024
Q16829,204,0.0024
Q8NBM4,204,0.0024
Q9NPB0,204,0.0024
Q01581,204,0.0024
Q92187,204,0.0024
A0A0C4DH32,204,0.0024
Q9UBE8,204,0.0024
P21283,204,0.0024
P35318,204,0.0024
A8MTQ0,204,0.0024
Q8NE86,204,0.0024
Q9ULC3,204,0.0024
Q9H6Y5,204,0.0024
Q96A54,204,0.0024
Q96PS8,204,0.0024
P31689,204,0.0024
P61266,204,0.0024
Q6ZSG1,204,0.0024
O75364,204,0.0024
Q9HAU0,204,0.0024
Q15172,204,0.0024
Q8N567,204,0.0024
Q9BS26,204,0.0024
Q9Y3V2,204,0.0024
Q9Y314,204,0.0024
P0DH78,204,0.0024
Q96FE7,204,0.0024
Q6NXT1,204,0.0024
Q8WTR2,204,0.0024
O60682,204,0.0024
P49788,204,0.0024
P25101,203,0.0024
O95248,203,0.0024
Q16653,203,0.0024
Q96PV4,203,0.0024
P35580,203,0.0024
O43143,203,0.0024
Q96EP5,203,0.0024
Q96JQ5,203,0.0024
A6NMX2,203,0.0024
Q3SYB3,203,0.0024
Q9NRH1,203,0.0024
O75461,203,0.0024
Q9Y484,203,0.0024
Q96EE3,203,0.0024
Q6U736,203,0.0024
Q8NDX9,203,0.0024
Q9UL41,203,0.0024
Q9BY19,203,0.0024
Q8N907,203,0.0024
Q6UWP2,203,0.0024
Q9BUP3,203,0.0024
Q96LI5,203,0.0024
P05000,203,0.0024
Q6PP77,203,0.0024
O96007,203,0.0024
Q9BTP7,203,0.0024
P16410,203,0.0024
P52655,203,0.0024
Q15853,203,0.0024
Q96A56,203,0.0024
Q92747,202,0.0024
Q8NHX4,202,0.0024
Q6ICC9,202,0.0024
Q9P2W1,202,0.0024
O60259,202,0.0024
Q8NFW8,202,0.0024
Q3MII6,202,0.0024
Q86YI8,202,0.0024
Q9H0R3,202,0.0024
Q15545,202,0.0024
Q9NQ31,202,0.0024
Q9Y698,202,0.0024
Q86XA0,202,0.0024
Q9GZQ3,202,0.0024
O95158,202,0.0024
O00767,202,0.0024
A8MYZ6,202,0.0024
P28676,202,0.0024
P08294,202,0.0024
P53990,202,0.0024
Q6QNY0,202,0.0024
Q9Y2S7,202,0.0024
Q96KD3,202,0.0024
O95843,202,0.0024
Q16740,202,0.0024
Q8WW32,202,0.0024
Q96DB9,201,0.0024
Q96QV6,201,0.0024
Q9NQL2,201,0.0024
B1AL46,201,0.0024
Q6L8G8,201,0.0024
Q5VZY2,201,0.0024
Q8IYD1,201,0.0024
P08754,201,0.0024
Q9GZW8,201,0.0024
C9JJ37,201,0.0024
P50052,201,0.0024
P20963,201,0.0024
Q9NS28,201,0.0024
Q04900,201,0.0024
Q8WXH4,201,0.0024
Q15696,201,0.0024
Q9BQB4,201,0.0024
Q9NQ50,201,0.0024
Q5U649,201,0.0024
Q6ZTW0,201,0.0024
Q96A08,201,0.0024
Q99497,201,0.0024
Q5BVD1,201,0.0024
Q8N1Q8,201,0.0024
O00231,201,0.0024
Q6PI98,201,0.0024
A1XBS5,201,0.0024
Q9BUX1,201,0.0024
P21453,201,0.0024
Q9P016,201,0.0024
Q2TAA2,201,0.0024
Q96MF7,200,0.0023
Q9NRF8,200,0.0023
Q9H0A8,200,0.0023
Q8IXH6,200,0.0023
P60893,200,0.0023
Q6P1K2,200,0.0023
Q9H3J6,200,0.0023
Q9HC98,200,0.0023
Q9NX63,200,0.0023
Q9H4Y5,200,0.0023
Q9H079,200,0.0023
Q9H019,200,0.0023
Q9HAV7,200,0.0023
Q16558,200,0.0023
Q9Y6C9,200,0.0023
P14373,200,0.0023
Q96A37,200,0.0023
P30301,200,0.0023
P52907,200,0.0023
A2RRH5,200,0.0023
Q92564,200,0.0023
P55957,200,0.0023
P01563,200,0.0023
O94888,200,0.0023
O43731,200,0.0023
Q9NQ48,200,0.0023
Q9BYN8,200,0.0023
P52799,200,0.0023
A9UHW6,200,0.0023
Q5VT99,200,0.0023
Q8IUA0,199,0.0023
P82912,199,0.0023
Q14641,199,0.0023
O00574,199,0.0023
Q9NQR7,199,0.0023
O43681,199,0.0023
Q9BY27,199,0.0023
Q9BWV2,199,0.0023
P22352,199,0.0023
P49137,199,0.0023
Q9HAT0,199,0.0023
Q9GZK6,199,0.0023
O15442,199,0.0023
Q8N1E6,199,0.0023
Q9UQN3,199,0.0023
Q15329,199,0.0023
O75607,199,0.0023
P24385,199,0.0023
O14562,199,0.0023
P20265,199,0.0023
P48304,199,0.0023
Q9UBY9,199,0.0023
Q86SE8,199,0.0023
Q9Y2Q9,199,0.0023
P57087,199,0.0023
P48050,199,0.0023
Q7L211,199,0.0023
O00505,198,0.0023
O95832,198,0.0023
Q5T0J7,198,0.0023
Q99720,198,0.0023
Q86XP6,198,0.0023
Q6NUJ2,198,0.0023
Q6P1S2,198,0.0023
Q5T0U0,198,0.0023
Q96GD0,198,0.0023
Q9HCE5,198,0.0023
Q7RTU1,198,0.0023
O75821,198,0.0023
Q13158,198,0.0023
O75569,198,0.0023
Q2WGJ8,198,0.0023
Q4KMG9,198,0.0023
Q9H204,198,0.0023
O15537,198,0.0023
P57055,198,0.0023
O43679,198,0.0023
Q9NWU5,198,0.0023
O60907,198,0.0023
P24534,198,0.0023
Q6UXN2,198,0.0023
Q13595,198,0.0023
P55083,198,0.0023
Q12981,198,0.0023
Q9GZN1,198,0.0023
Q96BN8,198,0.0023
Q96HV5,198,0.0023
Q15181,197,0.0023
P20851,197,0.0023
Q9UL40,197,0.0023
P52954,197,0.0023
Q9Y5X0,197,0.0023
O43852,197,0.0023
P63316,197,0.0023
O60884,197,0.0023
P18510,197,0.0023
Q8WUR7,197,0.0023
Q8NAV1,197,0.0023
P52798,197,0.0023
Q14576,197,0.0023
Q5VXH5,197,0.0023
H3BQB6,197,0.0023
Q9Y6M9,197,0.0023
P51580,197,0.0023
Q96A25,197,0.0023
Q9NX57,197,0.0023
O75594,197,0.0023
O15499,197,0.0023
Q5T750,197,0.0023
P02792,197,0.0023
Q8N5Z0,197,0.0023
P32881,197,0.0023
Q15019,197,0.0023
P0DUQ2,197,0.0023
Q07627,197,0.0023
Q9BRX5,197,0.0023
P54821,197,0.0023
Q9Y3B6,196,0.0023
P11912,196,0.0023
Q9Y2Q3,196,0.0023
Q8WXS5,196,0.0023
Q96MC6,196,0.0023
P31323,196,0.0023
Q9BXU9,196,0.0023
Q8N6D2,196,0.0023
Q494R4,196,0.0023
Q68D42,196,0.0023
Q5HYI8,196,0.0023
Q9BZG1,196,0.0023
Q9Y3A5,196,0.0023
P49716,196,0.0023
Q9H773,196,0.0023
Q8N668,196,0.0023
Q9H0U6,196,0.0023
P25942,196,0.0023
P14316,196,0.0023
Q9UBB5,196,0.0023
P12724,196,0.0023
Q96HF1,196,0.0023
Q8TE49,196,0.0023
Q9HB90,196,0.0023
Q92914,196,0.0023
Q9NZQ7,196,0.0023
O00526,196,0.0023
Q96GJ1,196,0.0023
Q9BXA6,196,0.0023
Q9BXN2,196,0.0023
Q8IYD9,196,0.0023
Q9UKY0,196,0.0023
Q8N4T8,195,0.0023
Q32ZL2,195,0.0023
Q8WUZ0,195,0.0023
Q9BV19,195,0.0023
P19075,195,0.0023
P13385,195,0.0023
Q9BVK8,195,0.0023
Q8NBQ5,195,0.0023
P52597,195,0.0023
P59095,195,0.0023
Q6PII5,195,0.0023
P80188,195,0.0023
Q9UJA2,195,0.0023
Q8N4B5,195,0.0023
Q01995,195,0.0023
A1L3X0,195,0.0023
Q9H009,195,0.0023
Q9Y271,195,0.0023
Q9Y2D0,195,0.0023
Q5BKU9,195,0.0023
O43181,195,0.0023
O96008,195,0.0023
Q9P0P8,195,0.0023
Q9NX40,195,0.0023
Q9Y5Z6,195,0.0023
P20645,195,0.0023
Q16617,195,0.0023
Q5T681,195,0.0023
Q969J3,195,0.0023
O95478,195,0.0023
Q6URK8,195,0.0023
P27918,195,0.0023
Q86TL2,195,0.0023
P78426,195,0.0023
Q15785,195,0.0023
Q5T0D9,195,0.0023
Q96HP8,194,0.0023
Q9UGQ2,194,0.0023
Q9NP86,194,0.0023
P61619,194,0.0023
O14753,194,0.0023
P30044,194,0.0023
Q5TEZ5,194,0.0023
P31273,194,0.0023
Q96BH3,194,0.0023
P49841,194,0.0023
Q9NZJ7,194,0.0023
Q9BTE3,194,0.0023
Q9NVF7,194,0.0023
P07766,194,0.0023
Q5JX71,194,0.0023
P04000,194,0.0023
P07498,194,0.0023
Q8IWE4,194,0.0023
O43829,194,0.0023
Q9BUT1,194,0.0023
P63010,194,0.0023
Q5HYJ3,194,0.0023
P30049,194,0.0023
Q8TCB7,194,0.0023
P48230,194,0.0023
Q9NRZ7,194,0.0023
Q86U42,193,0.0023
Q9NVA4,193,0.0023
Q9BQQ7,193,0.0023
Q9HD42,193,0.0023
Q08722,193,0.0023
O60636,193,0.0023
Q5SWH9,193,0.0023
Q8N6M9,193,0.0023
Q9Y6I8,193,0.0023
P35070,193,0.0023
Q96CG8,193,0.0023
Q9UN42,193,0.0023
Q15759,193,0.0023
P51948,193,0.0023
Q9NPI7,193,0.0023
Q9NY12,193,0.0023
P41217,193,0.0023
O60888,193,0.0023
Q92876,193,0.0023
Q6ZMZ0,193,0.0023
Q9UBX0,193,0.0023
Q6UWF9,193,0.0023
Q96FZ7,193,0.0023
Q96HJ5,193,0.0023
Q96LK0,193,0.0023
Q96JC9,193,0.0023
P52788,193,0.0023
Q6UXP7,193,0.0023
Q9Y3B7,193,0.0023
Q969E3,193,0.0023
Q9Y5W9,193,0.0023
P14770,192,0.0023
Q8NGC5,192,0.0023
O60248,192,0.0023
Q8N1S5,192,0.0023
Q7Z5L3,192,0.0023
P43366,192,0.0023
P35219,192,0.0023
Q9H7P6,192,0.0023
Q01523,192,0.0023
O75493,192,0.0023
Q86UA6,192,0.0023
Q969M1,192,0.0023
P28067,192,0.0023
Q9BWL3,192,0.0023
Q5SYC1,192,0.0023
Q5TA81,192,0.0023
O75838,192,0.0023
Q9NUP1,192,0.0023
Q8NDC0,192,0.0023
Q9BZE7,192,0.0023
A0A075B6S4,192,0.0023
Q9BQM9,192,0.0023
P61978,192,0.0023
Q7L590,192,0.0023
Q8IWL3,192,0.0023
Q9NZ01,192,0.0023
Q969M3,192,0.0023
P21579,192,0.0023
O75496,192,0.0023
Q96CD2,192,0.0023
Q13232,192,0.0023
Q7Z5L4,192,0.0023
O75340,191,0.0022
Q8WWF3,191,0.0022
P51959,191,0.0022
P53673,191,0.0022
Q8N966,191,0.0022
P0C0E4,191,0.0022
Q86XR7,191,0.0022
Q9NPC3,191,0.0022
P18283,191,0.0022
Q96AT9,191,0.0022
P26038,191,0.0022
Q9Y478,191,0.0022
Q96CE8,191,0.0022
P68366,191,0.0022
O60676,191,0.0022
Q9BVK6,191,0.0022
Q969W3,191,0.0022
Q99618,191,0.0022
Q15784,191,0.0022
Q96MW1,191,0.0022
O95749,191,0.0022
Q96IZ2,191,0.0022
Q13319,191,0.0022
P40200,191,0.0022
Q6PIZ9,191,0.0022
Q9Y6K0,191,0.0022
Q96E66,191,0.0022
Q7RTS1,191,0.0022
Q9Y3Y2,191,0.0022
Q8N5J4,190,0.0022
Q9BYR4,190,0.0022
P53779,190,0.0022
Q86VG3,190,0.0022
Q9Y224,190,0.0022
O95471,190,0.0022
Q5JR98,190,0.0022
Q6ZNK6,190,0.0022
P56915,190,0.0022
P01574,190,0.0022
A6NFC5,190,0.0022
Q9BWW4,190,0.0022
P05305,190,0.0022
B8ZZ34,190,0.0022
Q8N912,190,0.0022
Q9NZD2,190,0.0022
Q92782,190,0.0022
Q7Z4H3,190,0.0022
Q5JPI9,190,0.0022
Q15007,190,0.0022
P53611,190,0.0022
Q6ZSJ9,190,0.0022
Q9C0K3,190,0.0022
P51157,190,0.0022
Q9BTD3,190,0.0022
Q8TC07,190,0.0022
Q8IXM6,190,0.0022
Q92813,190,0.0022
Q9UNP9,190,0.0022
O43760,190,0.0022
P09936,190,0.0022
Q9BTE0,189,0.0022
Q9H082,189,0.0022
Q9UNS2,189,0.0022
P83859,189,0.0022
Q8TAA5,189,0.0022
O43521,189,0.0022
Q86VL8,189,0.0022
Q6XYB7,189,0.0022
Q96GC9,189,0.0022
Q9BRX8,189,0.0022
P06899,189,0.0022
Q16633,189,0.0022
Q86SG7,189,0.0022
O94817,189,0.0022
Q9ULR0,189,0.0022
O43399,189,0.0022
Q8N100,189,0.0022
Q9BSD7,189,0.0022
Q6NZ36,189,0.0022
Q10586,188,0.0022
Q5QJ74,188,0.0022
A8MZG2,188,0.0022
P15927,188,0.0022
O75715,188,0.0022
Q86Y82,188,0.0022
Q1RMZ1,188,0.0022
Q9HCK0,188,0.0022
Q8N7R7,188,0.0022
Q13075,188,0.0022
P12980,188,0.0022
P20800,188,0.0022
Q3C1V8,188,0.0022
Q9H1K1,188,0.0022
Q8N6W0,188,0.0022
Q8TAD2,188,0.0022
Q9H467,188,0.0022
Q16626,188,0.0022
A6NH52,188,0.0022
Q7RTT5,188,0.0022
Q8WXF0,188,0.0022
Q86UV6,188,0.0022
Q9BZD7,188,0.0022
P98177,188,0.0022
Q0P641,188,0.0022
Q6P9G4,188,0.0022
P05090,188,0.0022
Q14257,188,0.0022
Q86VU5,187,0.0022
P52566,187,0.0022
Q9H2W2,187,0.0022
Q9NVT9,187,0.0022
Q6ZP80,187,0.0022
Q8WZ59,187,0.0022
Q8TBB0,187,0.0022
P78369,187,0.0022
O75888,187,0.0022
Q8N5M4,187,0.0022
Q6P9G0,187,0.0022
Q9H4E5,187,0.0022
Q8N8I0,187,0.0022
Q6UW15,187,0.0022
P04406,187,0.0022
P57735,187,0.0022
Q96NT0,187,0.0022
O95931,187,0.0022
Q8N2M4,187,0.0022
Q9ULY5,187,0.0022
Q9HD36,187,0.0022
C9JTQ0,187,0.0022
Q9H3R5,187,0.0022
Q6GV28,187,0.0022
Q8NDV2,187,0.0022
Q8NEA4,187,0.0022
Q9BV47,187,0.0022
Q8IX05,187,0.0022
P14209,187,0.0022
A0PJX0,187,0.0022
O95390,187,0.0022
O43402,187,0.0022
P24593,187,0.0022
O15119,187,0.0022
Q8IUG1,186,0.0022
P43365,186,0.0022
P48788,186,0.0022
P38936,186,0.0022
Q9UMS4,186,0.0022
A6NIH7,186,0.0022
Q9BQA9,186,0.0022
Q9P0W0,186,0.0022
O15217,186,0.0022
Q96HZ4,186,0.0022
Q8N9F7,186,0.0022
A6NLW8,186,0.0022
Q5TEC6,186,0.0022
Q6PEW1,186,0.0022
Q06643,186,0.0022
P06241,186,0.0022
A6NHQ4,186,0.0022
Q9BX74,186,0.0022
O96019,186,0.0022
O95661,186,0.0022
Q8TAA1,186,0.0022
Q8NGZ2,186,0.0022
Q86W67,186,0.0022
A0A1B0GTW7,186,0.0022
Q8N5N7,186,0.0022
P13073,186,0.0022
Q8TAY7,186,0.0022
Q6P582,186,0.0022
Q8TBE9,186,0.0022
P30408,186,0.0022
P28845,186,0.0022
Q86WR6,185,0.0022
P43320,185,0.0022
Q99879,185,0.0022
Q9BZM1,185,0.0022
Q6U7Q0,185,0.0022
Q8NEA5,185,0.0022
P0C2L3,185,0.0022
Q96MH6,185,0.0022
Q9NRX2,185,0.0022
Q9BVT8,185,0.0022
Q8TCY5,185,0.0022
Q96AW1,185,0.0022
Q5TGL8,185,0.0022
P41238,185,0.0022
Q14714,185,0.0022
Q05952,185,0.0022
Q96D03,185,0.0022
P42772,185,0.0022
A4D2B0,185,0.0022
Q9NRG1,185,0.0022
P05813,185,0.0022
Q2M2E3,185,0.0022
Q9BRT9,185,0.0022
Q3SY46,185,0.0022
Q93079,185,0.0022
P31350,185,0.0022
O14633,185,0.0022
A8MTY7,185,0.0022
P51884,185,0.0022
P0C875,185,0.0022
O95863,185,0.0022
P49914,185,0.0022
Q15126,185,0.0022
Q8NBI2,185,0.0022
Q7Z7H5,184,0.0022
Q9UKB3,184,0.0022
P62753,184,0.0022
P22466,184,0.0022
Q8TB68,184,0.0022
Q8NEJ0,184,0.0022
P63096,184,0.0022
Q9NP64,184,0.0022
O75431,184,0.0022
P58499,184,0.0022
P62502,184,0.0022
P26715,184,0.0022
Q92837,184,0.0022
P23193,184,0.0022
Q8N5I9,184,0.0022
Q96AJ9,184,0.0022
P04554,184,0.0022
Q9P1U1,184,0.0022
O75690,184,0.0022
Q9NXJ5,184,0.0022
P0C7W6,184,0.0022
Q9UHV2,184,0.0022
Q5XKK7,184,0.0022
Q9UMR5,184,0.0022
Q9P0M9,184,0.0022
O15173,184,0.0022
Q96EH8,184,0.0022
Q701N4,184,0.0022
O95433,184,0.0022
Q6QHK4,184,0.0022
Q2QD12,184,0.0022
Q9UKA8,183,0.0021
Q9BYC9,183,0.0021
Q96KJ9,183,0.0021
P15018,183,0.0021
Q8N7B6,183,0.0021
Q6ZPD8,183,0.0021
O00194,183,0.0021
Q96S90,183,0.0021
O94760,183,0.0021
Q99784,183,0.0021
Q03014,183,0.0021
Q86XK7,183,0.0021
P50613,183,0.0021
Q96D59,183,0.0021
P56746,183,0.0021
Q96LZ3,183,0.0021
Q9BYR3,183,0.0021
P49006,183,0.0021
Q86UV7,183,0.0021
O15530,183,0.0021
Q96D96,183,0.0021
Q5TZF3,183,0.0021
Q96DH6,183,0.0021
Q9ULZ3,183,0.0021
O15400,183,0.0021
Q9H305,182,0.0021
Q14582,182,0.0021
Q9Y5Z4,182,0.0021
P62873,182,0.0021
P11142,182,0.0021
Q8WY41,182,0.0021
P45880,182,0.0021
Q9UHR5,182,0.0021
Q03135,182,0.0021
Q9NQ33,182,0.0021
O14894,182,0.0021
Q9BV57,182,0.0021
Q5TDH0,182,0.0021
Q16181,182,0.0021
Q8TA86,182,0.0021
Q15910,182,0.0021
Q9BYC8,182,0.0021
Q06141,182,0.0021
Q3KNT9,182,0.0021
P40259,182,0.0021
Q9NX24,182,0.0021
A6NDY2,182,0.0021
Q8TD86,182,0.0021
Q9BQ50,182,0.0021
P49840,182,0.0021
O95600,182,0.0021
O75414,181,0.0021
O94768,181,0.0021
Q04864,181,0.0021
O60894,181,0.0021
Q9Y4P9,181,0.0021
P43363,181,0.0021
O75840,181,0.0021
P61221,181,0.0021
Q9Y295,181,0.0021
A6NDG6,181,0.0021
P01594,181,0.0021
Q9NRX4,181,0.0021
Q14493,181,0.0021
Q9BYQ7,181,0.0021
P59796,181,0.0021
Q9H469,181,0.0021
Q9H3F6,181,0.0021
O95376,181,0.0021
Q9Y3D9,181,0.0021
Q7Z2W9,181,0.0021
O75380,181,0.0021
Q8TDH9,181,0.0021
Q6UX39,181,0.0021
O75365,181,0.0021
P36575,181,0.0021
A7E2U8,181,0.0021
Q9NX07,181,0.0021
Q8WV92,181,0.0021
Q5VYY1,180,0.0021
Q96H20,180,0.0021
Q9H741,180,0.0021
Q9NVV5,180,0.0021
P09630,180,0.0021
O75436,180,0.0021
Q9HC73,180,0.0021
Q96DA0,180,0.0021
P12074,180,0.0021
O75323,180,0.0021
Q9H147,180,0.0021
Q5VZ03,180,0.0021
P55036,180,0.0021
P27707,180,0.0021
Q96CN4,180,0.0021
Q01151,180,0.0021
Q92482,180,0.0021
Q8IXQ8,180,0.0021
O60635,180,0.0021
P27037,180,0.0021
Q5SXM8,180,0.0021
P46459,180,0.0021
Q9Y277,180,0.0021
Q9P0J7,180,0.0021
Q6UW68,180,0.0021
P29992,180,0.0021
Q96QR8,180,0.0021
Q9NSY2,180,0.0021
Q96BF3,180,0.0021
Q9H0W7,180,0.0021
Q63HQ0,180,0.0021
P17275,180,0.0021
Q9UBQ5,180,0.0021
Q8IZ16,180,0.0021
P17026,180,0.0021
Q86Y39,179,0.0021
Q9NWF9,179,0.0021
Q6PEY1,179,0.0021
Q9Y2Y6,179,0.0021
